token,tau,pinball
FWOG,0.25,0.095356115108018
FWOG,0.5,0.03221233471294931
FWOG,0.75,0.06839543048421477
FWOG,0.95,0.03473389815192335
FWOG,0.05,0.010062590853072192
FWOG,0.25,0.02655728216459388
FWOG,0.5,0.11330204070189033
FWOG,0.75,0.11419788758519193
FWOG,0.95,0.07086694666707988
FWOG,0.05,0.018880967738065423
FWOG,0.25,0.06229977578203258
FWOG,0.5,0.05991891070368111
FWOG,0.75,0.08742526389049336
FWOG,0.95,0.0652797836464638
FWOG,0.05,0.02445437199673985
FWOG,0.25,0.07218081950572426
FWOG,0.5,0.05710610465395655
FWOG,0.75,0.0883874203587917
FWOG,0.95,0.06190777427343106
FWOG,0.05,0.02823868302823296
FWOG,0.25,0.09092735146086996
FWOG,0.5,0.08208269470150915
FWOG,0.75,0.0976748590392094
FWOG,0.95,0.0840634692558121
FWOG,0.05,0.026610376463947455
FWOG,0.25,0.05997441300922721
FWOG,0.5,0.04106561224203988
FWOG,0.75,0.13999664048323693
FWOG,0.95,0.04492762739491391
FWOG,0.05,0.029718074079113935
FWOG,0.25,0.07484294190689532
FWOG,0.5,0.03378159050522466
FWOG,0.75,0.06717890523812918
FWOG,0.95,0.04863187205968208
FWOG,0.05,0.03564699092653454
FWOG,0.25,0.09387573810266593
FWOG,0.5,0.05209481304856472
FWOG,0.75,0.05125171857664157
FWOG,0.95,0.04227059445638314
FWOG,0.05,0.01339748701243926
FWOG,0.25,0.03517638940209106
FWOG,0.5,0.05788212249358985
FWOG,0.75,0.08240643193922659
FWOG,0.95,0.04732588946697134
FWOG,0.05,0.024994774199351564
FWOG,0.25,0.02826227555920756
FWOG,0.5,0.02395023061547726
FWOG,0.75,0.0821763966483132
FWOG,0.95,0.021084013644694394
FWOG,0.05,0.02290969062569626
FWOG,0.25,0.039635621752707566
FWOG,0.5,0.027790910276165082
FWOG,0.75,0.057842644681562604
FWOG,0.95,0.0494458887212004
FWOG,0.05,0.02674251699464549
FWOG,0.25,0.030884027453654147
FWOG,0.5,0.022558311887412835
FWOG,0.75,0.06244932979412924
FWOG,0.95,0.05662664388097537
FWOG,0.05,0.03381360815093209
FWOG,0.25,0.08198569796016934
FWOG,0.5,0.09933822787645874
FWOG,0.75,0.0834534319122036
FWOG,0.95,0.03983273711509293
FWOG,0.05,0.033101397334679185
FWOG,0.25,0.12061592708053819
FWOG,0.5,0.14314073841369504
FWOG,0.75,0.0771906474029808
FWOG,0.95,0.04108484746744611
FWOG,0.05,0.026669020747589617
FWOG,0.25,0.09341929669208503
FWOG,0.5,0.05253002945613792
FWOG,0.75,0.02917344047191232
FWOG,0.95,0.05711310623912815
FWOG,0.05,0.02288581271938062
FWOG,0.25,0.0703485905819224
FWOG,0.5,0.0390482490550222
FWOG,0.75,0.05068137616551707
FWOG,0.95,0.06829683554714289
FWOG,0.05,0.02753930907112997
FWOG,0.25,0.0811620242534829
FWOG,0.5,0.03134115131962476
FWOG,0.75,0.04748447331730626
FWOG,0.95,0.05659404774173541
FWOG,0.05,0.019081143661995346
FWOG,0.25,0.07152011864410102
FWOG,0.5,0.014202806230616365
FWOG,0.75,0.053961078019590956
FWOG,0.95,0.05742872760874168
FWOG,0.05,0.01490215924374042
FWOG,0.25,0.04771146239760408
FWOG,0.5,0.03200915520776095
FWOG,0.75,0.047811704226098505
FWOG,0.95,0.021713729172576215
FWOG,0.05,0.02158291770670022
FWOG,0.25,0.04499845926927218
FWOG,0.5,0.01848037662797208
FWOG,0.75,0.03252820432225462
FWOG,0.95,0.015369717815241733
FWOG,0.05,0.010999221158284942
FWOG,0.25,0.04043568629125238
FWOG,0.5,0.018528941595016526
FWOG,0.75,0.021771911506765648
FWOG,0.95,0.020170891168483664
Fartcoin,0.05,0.012904205714907599
Fartcoin,0.25,0.03672306549518251
Fartcoin,0.5,0.02712046212528527
Fartcoin,0.75,0.061896104452732685
Fartcoin,0.95,0.028194323349188238
Fartcoin,0.05,0.01864675044031813
Fartcoin,0.25,0.059404323786785486
Fartcoin,0.5,0.03080858257429589
Fartcoin,0.75,0.04400883342650891
Fartcoin,0.95,0.017953674244710324
Fartcoin,0.05,0.01708220135613683
Fartcoin,0.25,0.034748525974285134
Fartcoin,0.5,0.03373812038291726
Fartcoin,0.75,0.042313423496304986
Fartcoin,0.95,0.017029834447054484
Fartcoin,0.05,0.02701699680058971
Fartcoin,0.25,0.06416011030451314
Fartcoin,0.5,0.041285556427284854
Fartcoin,0.75,0.04485043537042066
Fartcoin,0.95,0.017940598590651714
Fartcoin,0.05,0.02010020001720466
Fartcoin,0.25,0.059723685617449146
Fartcoin,0.5,0.06295312842414953
Fartcoin,0.75,0.06545429926631564
Fartcoin,0.95,0.024533848277111237
Fartcoin,0.05,0.017932799029882644
Fartcoin,0.25,0.07118574181572612
Fartcoin,0.5,0.09152065352904083
Fartcoin,0.75,0.07342340042899036
Fartcoin,0.95,0.021490557222287626
Fartcoin,0.05,0.020771481063092623
Fartcoin,0.25,0.0566646185878155
Fartcoin,0.5,0.024538628170406446
Fartcoin,0.75,0.06281629005581073
Fartcoin,0.95,0.040236712915740734
Fartcoin,0.05,0.0305961537331136
Fartcoin,0.25,0.09984001125865338
Fartcoin,0.5,0.04743864490055635
Fartcoin,0.75,0.05158943468623129
Fartcoin,0.95,0.024911285595166453
Fartcoin,0.05,0.03290633433984503
Fartcoin,0.25,0.11736452241554778
Fartcoin,0.5,0.04620385941151036
Fartcoin,0.75,0.08505756639581404
Fartcoin,0.95,0.037990983851304096
Fartcoin,0.05,0.034757121502731934
Fartcoin,0.25,0.029523594367736775
Fartcoin,0.5,0.049998524014152855
Fartcoin,0.75,0.07944643420508292
Fartcoin,0.95,0.053647297605510534
Fartcoin,0.05,0.028887917583410652
Fartcoin,0.25,0.07140346338013052
Fartcoin,0.5,0.09063412272721266
Fartcoin,0.75,0.04250000978624465
Fartcoin,0.95,0.04992763215644516
Fartcoin,0.05,0.03200509204845636
Fartcoin,0.25,0.09526705917081353
Fartcoin,0.5,0.0687759988619217
Fartcoin,0.75,0.06588233090989899
Fartcoin,0.95,0.030514096846186268
Fartcoin,0.05,0.02290244984067165
Fartcoin,0.25,0.058394640882433714
Fartcoin,0.5,0.05092776212213748
Fartcoin,0.75,0.08862612587449224
Fartcoin,0.95,0.03973878464020455
Fartcoin,0.05,0.022876732256746968
Fartcoin,0.25,0.07066918473235634
Fartcoin,0.5,0.025622480294980692
Fartcoin,0.75,0.06455168945185935
Fartcoin,0.95,0.033106312390960395
Fartcoin,0.05,0.0233073332158176
Fartcoin,0.25,0.08226160973426448
Fartcoin,0.5,0.0341544602980356
Fartcoin,0.75,0.04788519122128158
Fartcoin,0.95,0.024268802786884116
Fartcoin,0.05,0.022631023378836674
Fartcoin,0.25,0.04470763659407159
Fartcoin,0.5,0.06497831172512591
Fartcoin,0.75,0.06646825045944887
Fartcoin,0.95,0.01955561138471564
Fartcoin,0.05,0.03353239999301436
Fartcoin,0.25,0.11520896595799268
Fartcoin,0.5,0.11041748924795276
Fartcoin,0.75,0.0943585323609103
Fartcoin,0.95,0.02839366064773513
Fartcoin,0.05,0.029793413595517626
Fartcoin,0.25,0.12910364249034614
Fartcoin,0.5,0.11161478187737635
Fartcoin,0.75,0.05931413066673183
Fartcoin,0.95,0.01897175806742126
Fartcoin,0.05,0.029589845264284317
Fartcoin,0.25,0.06502544692070443
Fartcoin,0.5,0.048898881406672756
Fartcoin,0.75,0.10129989157886626
Fartcoin,0.95,0.028018033327924307
Fartcoin,0.05,0.024017481254606926
Fartcoin,0.25,0.08620120439914121
Fartcoin,0.5,0.024298304483426597
Fartcoin,0.75,0.07353674276290646
Fartcoin,0.95,0.0349074869362179
Fartcoin,0.05,0.024185218867352604
Fartcoin,0.25,0.08583670813091027
Fartcoin,0.5,0.0522880893006731
Fartcoin,0.75,0.057694015507341774
Fartcoin,0.95,0.03077554250269915
Fartcoin,0.05,0.01728713461105331
Fartcoin,0.25,0.08855390897150217
Fartcoin,0.5,0.051280758006903786
Fartcoin,0.75,0.0351591904885221
Fartcoin,0.95,0.025654625634901434
Fartcoin,0.05,0.012281317421628605
Fartcoin,0.25,0.03244261677811796
Fartcoin,0.5,0.027667399637852225
Fartcoin,0.75,0.07242662318971822
Fartcoin,0.95,0.021258176003905394
Fartcoin,0.05,0.023612191644829934
Fartcoin,0.25,0.03900319603389345
Fartcoin,0.5,0.029411250150985002
Fartcoin,0.75,0.06218213467483957
Fartcoin,0.95,0.027271892200315385
Fartcoin,0.05,0.014515929434344418
Fartcoin,0.25,0.03927789384073719
Fartcoin,0.5,0.01755648866067229
Fartcoin,0.75,0.06824033940026607
Fartcoin,0.95,0.02571303279227855
Fartcoin,0.05,0.013760082792676263
Fartcoin,0.25,0.04039716177000904
Fartcoin,0.5,0.013249660090367038
Fartcoin,0.75,0.023824007101123385
Fartcoin,0.95,0.020664515880546627
Fartcoin,0.05,0.01791780538905375
Fartcoin,0.25,0.05234040063722926
Fartcoin,0.5,0.024489012634393462
Fartcoin,0.75,0.034918931035950014
Fartcoin,0.95,0.021906515971963376
Fartcoin,0.05,0.011794826955986664
Fartcoin,0.25,0.036995779223147764
Fartcoin,0.5,0.04021754442384573
Fartcoin,0.75,0.045714677693913346
Fartcoin,0.95,0.01566582125824141
Fartcoin,0.05,0.012575232903972916
Fartcoin,0.25,0.03141927857030321
Fartcoin,0.5,0.009657243394618485
Fartcoin,0.75,0.026918595422482258
Fartcoin,0.95,0.018766898111559856
Fartcoin,0.05,0.015649981032492367
Fartcoin,0.25,0.03689200904689502
Fartcoin,0.5,0.015740203654772782
Fartcoin,0.75,0.04027717062710814
Fartcoin,0.95,0.0142217228510339
Fartcoin,0.05,0.015393262142725295
Fartcoin,0.25,0.034226763560210656
Fartcoin,0.5,0.023269276238397505
Fartcoin,0.75,0.05530680611915518
Fartcoin,0.95,0.013914003081934944
Fartcoin,0.05,0.013686983015469082
Fartcoin,0.25,0.041491548096694704
Fartcoin,0.5,0.020634501903535822
Fartcoin,0.75,0.03219157202275159
Fartcoin,0.95,0.00883422277273057
Fartcoin,0.05,0.007745925907117268
Fartcoin,0.25,0.02315534252488478
Fartcoin,0.5,0.022413024772698575
Fartcoin,0.75,0.03216851682778158
Fartcoin,0.95,0.014081144366956351
Fartcoin,0.05,0.013220089204839178
Fartcoin,0.25,0.017073527425949826
Fartcoin,0.5,0.044378104057272265
Fartcoin,0.75,0.04838393698535439
Fartcoin,0.95,0.01583333441645825
Fartcoin,0.05,0.013641112196923058
Fartcoin,0.25,0.03345145866034393
Fartcoin,0.5,0.029452198845852276
Fartcoin,0.75,0.03364930090135556
Fartcoin,0.95,0.013900344408097736
GIGA,0.05,0.011301111768979485
GIGA,0.25,0.01916384824829317
GIGA,0.5,0.046678673678107956
GIGA,0.75,0.04447192333072309
GIGA,0.95,0.017420764152365972
GIGA,0.05,0.014962104825280369
GIGA,0.25,0.03132937031250612
GIGA,0.5,0.04406280134415267
GIGA,0.75,0.031218325690154532
GIGA,0.95,0.012304724982022919
GIGA,0.05,0.009793081028255128
GIGA,0.25,0.019188066122475547
GIGA,0.5,0.01178443033954331
GIGA,0.75,0.04638507233632975
GIGA,0.95,0.021119597453561484
GIGA,0.05,0.013967809888811085
GIGA,0.25,0.03395355845890971
GIGA,0.5,0.03194114529947546
GIGA,0.75,0.024075379933262767
GIGA,0.95,0.01998818574270207
GIGA,0.05,0.018156844501129827
GIGA,0.25,0.04589907228007892
GIGA,0.5,0.022868393952884352
GIGA,0.75,0.026830885918915876
GIGA,0.95,0.01857830168675248
GIGA,0.05,0.01683625237656784
GIGA,0.25,0.030485213460000177
GIGA,0.5,0.03491416790484679
GIGA,0.75,0.03210028466856268
GIGA,0.95,0.024866041090621144
GIGA,0.05,0.006804977981884715
GIGA,0.25,0.05015135323463498
GIGA,0.5,0.0935053567110576
GIGA,0.75,0.08954598700038736
GIGA,0.95,0.027296273283557992
GIGA,0.05,0.016685838022522586
GIGA,0.25,0.04328221042890168
GIGA,0.5,0.06030490662774476
GIGA,0.75,0.04744584495915286
GIGA,0.95,0.01407568355134515
GIGA,0.05,0.024223034063326227
GIGA,0.25,0.05162311253983431
GIGA,0.5,0.03911233169121623
GIGA,0.75,0.04800209864574031
GIGA,0.95,0.019614249434020715
GIGA,0.05,0.019270267473832373
GIGA,0.25,0.030678372076324886
GIGA,0.5,0.028744441790560935
GIGA,0.75,0.06215715208670405
GIGA,0.95,0.030855482448240882
GIGA,0.05,0.021386544999597714
GIGA,0.25,0.038026215889172266
GIGA,0.5,0.03262258370895749
GIGA,0.75,0.05441336255717236
GIGA,0.95,0.025460693206837276
GIGA,0.05,0.028226755585430474
GIGA,0.25,0.09802723954951263
GIGA,0.5,0.07330138067418569
GIGA,0.75,0.06842799852024466
GIGA,0.95,0.024281521683311585
GIGA,0.05,0.021667305023143138
GIGA,0.25,0.0701487665654991
GIGA,0.5,0.06178488828749882
GIGA,0.75,0.05413876676696631
GIGA,0.95,0.01524160488103859
GIGA,0.05,0.010585953618067226
GIGA,0.25,0.039050338682240456
GIGA,0.5,0.023549394351196407
GIGA,0.75,0.058941728638178786
GIGA,0.95,0.01795891223761441
GIGA,0.05,0.01076877467151135
GIGA,0.25,0.02743972756143259
GIGA,0.5,0.02368006214876839
GIGA,0.75,0.03747344605281316
GIGA,0.95,0.011439889302837807
GIGA,0.05,0.015575943504636173
GIGA,0.25,0.03915037023423198
GIGA,0.5,0.03186309921992802
GIGA,0.75,0.0262258302917177
GIGA,0.95,0.030285418200463484
GIGA,0.05,0.014017569204474658
GIGA,0.25,0.04951136577791288
GIGA,0.5,0.02145431844670465
GIGA,0.75,0.036705994115448164
GIGA,0.95,0.0216358554996359
GIGA,0.05,0.014149717503002944
GIGA,0.25,0.060894280415995115
GIGA,0.5,0.0410110129875464
GIGA,0.75,0.024936683634545775
GIGA,0.95,0.01744411600441069
GIGA,0.05,0.016911232689560032
GIGA,0.25,0.035584344777912696
GIGA,0.5,0.031549002873245906
GIGA,0.75,0.041626512695694
GIGA,0.95,0.017842878941341945
GIGA,0.05,0.014661970225674802
GIGA,0.25,0.049859959618054284
GIGA,0.5,0.023525466042264926
GIGA,0.75,0.036437032799441244
GIGA,0.95,0.016563807049759585
GIGA,0.05,0.013866114189969502
GIGA,0.25,0.05319091412251583
GIGA,0.5,0.017880523756412733
GIGA,0.75,0.03717746434548768
GIGA,0.95,0.015828516416263982
GIGA,0.05,0.020064310877395113
GIGA,0.25,0.08068186243509701
GIGA,0.5,0.049841313703039035
GIGA,0.75,0.03185004584593313
GIGA,0.95,0.01891962630365122
GIGA,0.05,0.008622270644377983
GIGA,0.25,0.0227056955987968
GIGA,0.5,0.046900309080277446
GIGA,0.75,0.04942319619038953
GIGA,0.95,0.02438260351553608
GIGA,0.05,0.013580078524706952
GIGA,0.25,0.039167314731238724
GIGA,0.5,0.016731659597883877
GIGA,0.75,0.04469919646312742
GIGA,0.95,0.017177177129173146
GIGA,0.05,0.016950307333609572
GIGA,0.25,0.03648861011969823
GIGA,0.5,0.0191518643171375
GIGA,0.75,0.02159088648210339
GIGA,0.95,0.013927574536168224
GOAT,0.05,0.006858294030871015
GOAT,0.25,0.022164225776301755
GOAT,0.5,0.0148960903959873
GOAT,0.75,0.024016555241581018
GOAT,0.95,0.014639998658977716
GOAT,0.05,0.007331880689119544
GOAT,0.25,0.01924743366232361
GOAT,0.5,0.019010625515441297
GOAT,0.75,0.0255840803357482
GOAT,0.95,0.01766679844304783
GOAT,0.05,0.00837617160313818
GOAT,0.25,0.021112241924980662
GOAT,0.5,0.03640910197925143
GOAT,0.75,0.039084070577754905
GOAT,0.95,0.018724904595991566
GOAT,0.05,0.014197301711428523
GOAT,0.25,0.039399296685900115
GOAT,0.5,0.034911357616519444
GOAT,0.75,0.027556722227624297
GOAT,0.95,0.012902581389645734
GOAT,0.05,0.012025153337242413
GOAT,0.25,0.036631642994025215
GOAT,0.5,0.008451258374990393
GOAT,0.75,0.047160812286635934
GOAT,0.95,0.026593194610483293
GOAT,0.05,0.013807711474293674
GOAT,0.25,0.03881653192042308
GOAT,0.5,0.03142354851182214
GOAT,0.75,0.04205862223271695
GOAT,0.95,0.030393278959229855
GOAT,0.05,0.021681367607240893
GOAT,0.25,0.03632511779898934
GOAT,0.5,0.008382844911639424
GOAT,0.75,0.040293603051505845
GOAT,0.95,0.012524688731674704
GOAT,0.05,0.009766611545338463
GOAT,0.25,0.03298510759093496
GOAT,0.5,0.013254785038790302
GOAT,0.75,0.027007201061300407
GOAT,0.95,0.010537979922137522
GOAT,0.05,0.00957380714016874
GOAT,0.25,0.029324220474424918
GOAT,0.5,0.011888227929789727
GOAT,0.75,0.02593528676054839
GOAT,0.95,0.01868795225302348
GOAT,0.05,0.007489477777258683
GOAT,0.25,0.02290839978146848
GOAT,0.5,0.010394548904785998
GOAT,0.75,0.03356836127945607
GOAT,0.95,0.010060528726329645
GOAT,0.05,0.005331598577121926
GOAT,0.25,0.01734750168622038
GOAT,0.5,0.02173151280735117
GOAT,0.75,0.024443736278831906
GOAT,0.95,0.013849552733713593
GOAT,0.05,0.01090123992385505
GOAT,0.25,0.04104599892421535
GOAT,0.5,0.03982190687905879
GOAT,0.75,0.016081499914491218
GOAT,0.95,0.014324722465695043
GOAT,0.05,0.008279188369665152
GOAT,0.25,0.022021523805684156
GOAT,0.5,0.014444344586458192
GOAT,0.75,0.036311324482739604
GOAT,0.95,0.015269132352447182
GOAT,0.05,0.008991265198264847
GOAT,0.25,0.02266175828452491
GOAT,0.5,0.018127484330227876
GOAT,0.75,0.028685950533045915
GOAT,0.95,0.011886113077503077
GOAT,0.05,0.009166577870571084
GOAT,0.25,0.021734624995133053
GOAT,0.5,0.011020962197868335
GOAT,0.75,0.025154404318534624
GOAT,0.95,0.011693088851994424
GOAT,0.05,0.03165316254246615
GOAT,0.25,0.12509301691073874
GOAT,0.5,0.2133788095318946
GOAT,0.75,0.2834396110364177
GOAT,0.95,0.25076029568083275
GOAT,0.05,0.04003569085269631
GOAT,0.25,0.16441716871728282
GOAT,0.5,0.20593706306294632
GOAT,0.75,0.2560826348926216
GOAT,0.95,0.2520881716934375
GOAT,0.05,0.08278008837733794
GOAT,0.25,0.3870786816244865
GOAT,0.5,0.48071760465895
GOAT,0.75,0.6488919023422132
GOAT,0.95,0.7046754481921785
GOAT,0.05,0.06912313576115008
GOAT,0.25,0.2768401389764884
GOAT,0.5,0.08656572193073303
GOAT,0.75,0.10562933928109773
GOAT,0.95,0.03145238238071361
GOAT,0.05,0.05238119908107133
GOAT,0.25,0.22942947297696756
GOAT,0.5,0.060095007867341205
GOAT,0.75,0.04662493609702203
GOAT,0.95,0.016890570176579554
GOAT,0.05,0.05428457256704718
GOAT,0.25,0.24554828874736992
GOAT,0.5,0.042048544910620954
GOAT,0.75,0.09276808243196631
GOAT,0.95,0.02714782800382329
GOAT,0.05,0.043754907964984525
GOAT,0.25,0.14092348706816824
GOAT,0.5,0.013518778890090908
GOAT,0.75,0.08875649280872316
GOAT,0.95,0.03856639830644569
GOAT,0.05,0.013860866383007238
GOAT,0.25,0.025373418991214258
GOAT,0.5,0.02800733462481167
GOAT,0.75,0.09920330251300737
GOAT,0.95,0.04242030317269891
GOAT,0.05,0.01507312567917953
GOAT,0.25,0.022874046236344148
GOAT,0.5,0.01992741272424056
GOAT,0.75,0.055653355325557465
GOAT,0.95,0.03270563891528295
GOAT,0.05,0.014496687435908371
GOAT,0.25,0.0324742710772436
GOAT,0.5,0.03392539337843011
GOAT,0.75,0.05549632617379602
GOAT,0.95,0.02897544716717124
LAUNCHCOIN,0.05,0.06321211772074938
LAUNCHCOIN,0.25,0.21777573098890632
LAUNCHCOIN,0.5,0.3501650323539565
LAUNCHCOIN,0.75,0.3705935961154401
LAUNCHCOIN,0.95,0.08143551743217708
LAUNCHCOIN,0.05,0.09126516314715195
LAUNCHCOIN,0.25,0.35030132273725023
LAUNCHCOIN,0.5,0.5023337685409284
LAUNCHCOIN,0.75,0.38658743300081433
LAUNCHCOIN,0.95,0.09290853122524423
LAUNCHCOIN,0.05,0.07266057777262591
LAUNCHCOIN,0.25,0.23645254684439332
LAUNCHCOIN,0.5,0.21462826692444925
LAUNCHCOIN,0.75,0.25008426497316116
LAUNCHCOIN,0.95,0.10450029251730154
LAUNCHCOIN,0.05,0.0828323856665488
LAUNCHCOIN,0.25,0.2550152183715094
LAUNCHCOIN,0.5,0.07014194493871581
LAUNCHCOIN,0.75,0.3375235708485205
LAUNCHCOIN,0.95,0.09779044540644156
LAUNCHCOIN,0.05,0.12083036330361602
LAUNCHCOIN,0.25,0.43253095191265345
LAUNCHCOIN,0.5,0.3429416772442933
LAUNCHCOIN,0.75,0.17951537139595083
LAUNCHCOIN,0.95,0.08070133022331494
LAUNCHCOIN,0.05,0.12488344911839656
LAUNCHCOIN,0.25,0.4869818501351301
LAUNCHCOIN,0.5,0.1719087509404801
LAUNCHCOIN,0.75,0.4293434501007525
LAUNCHCOIN,0.95,0.12769530269189877
LAUNCHCOIN,0.05,0.14260589154163586
LAUNCHCOIN,0.25,0.42227426570699717
LAUNCHCOIN,0.5,0.5582449555031913
LAUNCHCOIN,0.75,0.6107811424297734
LAUNCHCOIN,0.95,0.21549213632044642
LAUNCHCOIN,0.05,0.3382439857973801
LAUNCHCOIN,0.25,1.3786770539884305
LAUNCHCOIN,0.5,2.054113105456569
LAUNCHCOIN,0.75,2.532463449423457
LAUNCHCOIN,0.95,2.4853404439563294
LAUNCHCOIN,0.05,0.18841607024420348
LAUNCHCOIN,0.25,0.7170925681943765
LAUNCHCOIN,0.5,0.09647250051888606
LAUNCHCOIN,0.75,0.5483616459961597
LAUNCHCOIN,0.95,0.12263709683665429
LAUNCHCOIN,0.05,0.18808812290189625
LAUNCHCOIN,0.25,0.6155921093822943
LAUNCHCOIN,0.5,0.08075678095443314
LAUNCHCOIN,0.75,0.542830975539831
LAUNCHCOIN,0.95,0.159079781911786
LAUNCHCOIN,0.05,0.2036712423457245
LAUNCHCOIN,0.25,0.8251637917512769
LAUNCHCOIN,0.5,0.34762756699946795
LAUNCHCOIN,0.75,0.3953063371220338
LAUNCHCOIN,0.95,0.1326923295064439
LAUNCHCOIN,0.05,0.815146077905867
LAUNCHCOIN,0.25,3.95547255756491
LAUNCHCOIN,0.5,6.835585744158247
LAUNCHCOIN,0.75,9.407493308850091
LAUNCHCOIN,0.95,9.88518418604329
LAUNCHCOIN,0.05,0.3475841104003488
LAUNCHCOIN,0.25,1.4528311731764882
LAUNCHCOIN,0.5,1.3275333214006255
LAUNCHCOIN,0.75,1.6597739588372171
LAUNCHCOIN,0.95,0.4854134096139544
LAUNCHCOIN,0.05,0.45578633694748083
LAUNCHCOIN,0.25,1.8704205750417497
LAUNCHCOIN,0.5,0.07714140661168432
LAUNCHCOIN,0.75,0.3107469341284061
LAUNCHCOIN,0.95,0.6107690765286097
LAUNCHCOIN,0.05,0.43119933646029013
LAUNCHCOIN,0.25,1.9041834661306831
LAUNCHCOIN,0.5,0.05655096879966806
LAUNCHCOIN,0.75,0.25609049878288226
LAUNCHCOIN,0.95,0.3642171441479661
LAUNCHCOIN,0.05,0.43241371937671286
LAUNCHCOIN,0.25,1.9390768793933464
LAUNCHCOIN,0.5,0.08191948113319818
LAUNCHCOIN,0.75,0.36170322997227267
LAUNCHCOIN,0.95,0.441461381756094
LAUNCHCOIN,0.05,0.03626828130151764
LAUNCHCOIN,0.25,0.11598336937901721
LAUNCHCOIN,0.5,0.028437008483949505
LAUNCHCOIN,0.75,0.4722701567271075
LAUNCHCOIN,0.95,0.3417224933776681
LAUNCHCOIN,0.05,0.01979371400637302
LAUNCHCOIN,0.25,0.06777720708885554
LAUNCHCOIN,0.5,0.05864849343418793
LAUNCHCOIN,0.75,0.6556933299455435
LAUNCHCOIN,0.95,0.038685677242163055
MEW,0.05,0.00872384593755292
MEW,0.25,0.013388911693318758
MEW,0.5,0.009289424764221592
MEW,0.75,0.01609128736056711
MEW,0.95,0.006761981644058226
MEW,0.05,0.011371966308705133
MEW,0.25,0.04153216623808322
MEW,0.5,0.04829108633088211
MEW,0.75,0.027176896510095333
MEW,0.95,0.015103677144925108
MEW,0.05,0.018879019368654215
MEW,0.25,0.052685705646261904
MEW,0.5,0.05829312470268077
MEW,0.75,0.055529359345389856
MEW,0.95,0.021300889680158978
MEW,0.05,0.01471704704757934
MEW,0.25,0.03928074873798032
MEW,0.5,0.03627312620492521
MEW,0.75,0.027273425387505507
MEW,0.95,0.009502556418838655
MEW,0.05,0.01886035454394024
MEW,0.25,0.059805055467882416
MEW,0.5,0.032810026420480115
MEW,0.75,0.03105056560599539
MEW,0.95,0.004953011205296369
MEW,0.05,0.010982521484690637
MEW,0.25,0.02235042910059795
MEW,0.5,0.03731363046945196
MEW,0.75,0.026389178956927797
MEW,0.95,0.011718553356378267
MEW,0.05,0.01195333900147487
MEW,0.25,0.019215167264562415
MEW,0.5,0.04277162987706515
MEW,0.75,0.05566420733246694
MEW,0.95,0.022385822532764357
MEW,0.05,0.01943701190434533
MEW,0.25,0.07269601029439465
MEW,0.5,0.03671845067222837
MEW,0.75,0.027231941198995135
MEW,0.95,0.020178272287108067
MEW,0.05,0.009511208014740551
MEW,0.25,0.023140805993954933
MEW,0.5,0.03824265609341283
MEW,0.75,0.06074506609060387
MEW,0.95,0.028476907664593692
MEW,0.05,0.011180284900010681
MEW,0.25,0.02652955649331354
